time_s,round,mean,p10,p50,p90
5.136004924774169922e+00,1.000000000000000000e+00,6.818899999999999295e+01,5.239000000000000767e+01,7.005500000000000682e+01,7.859000000000000341e+01
5.643561601638793945e+00,2.000000000000000000e+00,7.416400000000000148e+01,5.954999999999999716e+01,7.653000000000000114e+01,8.488900000000001000e+01
6.133355855941772461e+00,3.000000000000000000e+00,7.684299999999998931e+01,6.258499999999999375e+01,7.875499999999999545e+01,8.678900000000001569e+01
6.614435195922851562e+00,4.000000000000000000e+00,7.761050000000000182e+01,6.314800000000000324e+01,7.925499999999999545e+01,8.710599999999999454e+01
7.129299163818359375e+00,5.000000000000000000e+00,7.841649999999999920e+01,6.472400000000000375e+01,8.017500000000001137e+01,8.735099999999999909e+01
7.615567207336425781e+00,6.000000000000000000e+00,7.877850000000002240e+01,6.579399999999999693e+01,8.103999999999999204e+01,8.675900000000000034e+01
8.091890096664428711e+00,7.000000000000000000e+00,7.890350000000000819e+01,6.628999999999999204e+01,8.098500000000001364e+01,8.676500000000000057e+01
8.576710224151611328e+00,8.000000000000000000e+00,7.896450000000000102e+01,6.498200000000001353e+01,8.160999999999999943e+01,8.749399999999999977e+01
9.071235656738281250e+00,9.000000000000000000e+00,7.889399999999999125e+01,6.693999999999999773e+01,8.210500000000000398e+01,8.693500000000000227e+01
9.548566579818725586e+00,1.000000000000000000e+01,7.909399999999999409e+01,6.626399999999999579e+01,8.161500000000000909e+01,8.784799999999999898e+01
1.004929661750793457e+01,1.100000000000000000e+01,7.923650000000000659e+01,6.645900000000000318e+01,8.219499999999999318e+01,8.787400000000000944e+01
1.052877187728881836e+01,1.200000000000000000e+01,7.895900000000000318e+01,6.525499999999999545e+01,8.166999999999998749e+01,8.755000000000001137e+01
1.100609564781188965e+01,1.300000000000000000e+01,7.919149999999999068e+01,6.543300000000000693e+01,8.150999999999999091e+01,8.788299999999999557e+01
1.149632549285888672e+01,1.400000000000000000e+01,7.919550000000000978e+01,6.539099999999999113e+01,8.174500000000000455e+01,8.762800000000000011e+01
1.197808790206909180e+01,1.500000000000000000e+01,7.849499999999999034e+01,6.469899999999999807e+01,8.148999999999999488e+01,8.666000000000001080e+01
1.246148896217346191e+01,1.600000000000000000e+01,7.911750000000000682e+01,6.521099999999999852e+01,8.217000000000000171e+01,8.786299999999999955e+01
1.294194960594177246e+01,1.700000000000000000e+01,7.926449999999998397e+01,6.580400000000000205e+01,8.187000000000000455e+01,8.742000000000000171e+01
1.343002676963806152e+01,1.800000000000000000e+01,7.960150000000000148e+01,6.650400000000000489e+01,8.316499999999999204e+01,8.700700000000000500e+01
1.396933889389038086e+01,1.900000000000000000e+01,7.918100000000001160e+01,6.553600000000000136e+01,8.265500000000000114e+01,8.743900000000000716e+01
1.446187376976013184e+01,2.000000000000000000e+01,7.936650000000000205e+01,6.697500000000000853e+01,8.184000000000000341e+01,8.800300000000000011e+01
1.495519328117370605e+01,2.100000000000000000e+01,7.973749999999998295e+01,6.629000000000000625e+01,8.236499999999999488e+01,8.877100000000000080e+01
1.542498946189880371e+01,2.200000000000000000e+01,7.983349999999998658e+01,6.708300000000001262e+01,8.224000000000000909e+01,8.767800000000001148e+01
1.591139292716979980e+01,2.300000000000000000e+01,7.919299999999999784e+01,6.574399999999999977e+01,8.176500000000001478e+01,8.792400000000000659e+01
1.638835120201110840e+01,2.400000000000000000e+01,7.959450000000001069e+01,6.584900000000000375e+01,8.174000000000000909e+01,8.870100000000000762e+01
1.687095379829406738e+01,2.500000000000000000e+01,7.976200000000000045e+01,6.672200000000000841e+01,8.227000000000001023e+01,8.787500000000000000e+01
1.735257935523986816e+01,2.600000000000000000e+01,7.912699999999998113e+01,6.655100000000000193e+01,8.137999999999999545e+01,8.770399999999999352e+01
1.783688807487487793e+01,2.700000000000000000e+01,7.917450000000000898e+01,6.679500000000000171e+01,8.127000000000001023e+01,8.746100000000001273e+01
1.832250094413757324e+01,2.800000000000000000e+01,7.893649999999999523e+01,6.716200000000000614e+01,8.143000000000000682e+01,8.730400000000001626e+01
1.881046557426452637e+01,2.900000000000000000e+01,7.928999999999999204e+01,6.665300000000000580e+01,8.218999999999999773e+01,8.756499999999999773e+01
1.929424548149108887e+01,3.000000000000000000e+01,7.993350000000000932e+01,6.683399999999998897e+01,8.267000000000000171e+01,8.847100000000000364e+01
1.977524542808532715e+01,3.100000000000000000e+01,8.002299999999999613e+01,6.641700000000000159e+01,8.284000000000000341e+01,8.918100000000001160e+01
2.025970292091369629e+01,3.200000000000000000e+01,7.902649999999998442e+01,6.414199999999999591e+01,8.193500000000000227e+01,8.809799999999999898e+01
2.074323773384094238e+01,3.300000000000000000e+01,7.926500000000001478e+01,6.466299999999999670e+01,8.265500000000000114e+01,8.686999999999999034e+01
2.123274207115173340e+01,3.400000000000000000e+01,7.903249999999999886e+01,6.537500000000000000e+01,8.124500000000000455e+01,8.788600000000000989e+01
2.172519373893737793e+01,3.500000000000000000e+01,7.970400000000002194e+01,6.725999999999999091e+01,8.165000000000000568e+01,8.800200000000000955e+01
2.221130442619323730e+01,3.600000000000000000e+01,7.959499999999999886e+01,6.789500000000001023e+01,8.234000000000000341e+01,8.762100000000000932e+01
