time_s,round,mean,p10,p50,p90
5.148701667785644531e+00,1.000000000000000000e+00,3.596349999999999625e+01,1.862999999999999901e+01,3.503499999999999659e+01,5.516699999999999449e+01
5.700798511505126953e+00,2.000000000000000000e+00,4.023350000000000648e+01,2.737000000000000455e+01,3.793500000000000227e+01,5.779299999999999926e+01
6.169388532638549805e+00,3.000000000000000000e+00,3.781400000000000006e+01,2.027100000000000080e+01,3.778999999999999915e+01,5.612199999999999989e+01
6.653167009353637695e+00,4.000000000000000000e+00,3.825799999999999557e+01,2.364300000000000068e+01,3.764499999999999602e+01,5.626400000000000290e+01
7.152222871780395508e+00,5.000000000000000000e+00,3.866599999999999682e+01,2.367899999999999849e+01,3.836500000000000199e+01,5.670799999999999841e+01
7.646306991577148438e+00,6.000000000000000000e+00,3.869250000000000256e+01,2.488400000000000034e+01,3.735000000000000142e+01,5.619299999999999784e+01
8.141323804855346680e+00,7.000000000000000000e+00,3.971850000000001302e+01,2.453500000000000014e+01,3.885000000000000142e+01,5.715200000000000102e+01
8.620524883270263672e+00,8.000000000000000000e+00,3.986649999999999494e+01,2.608399999999999963e+01,3.877499999999999858e+01,5.759700000000000131e+01
9.114438772201538086e+00,9.000000000000000000e+00,4.088249999999999318e+01,2.723100000000000165e+01,3.930499999999999261e+01,5.733299999999999841e+01
9.609644889831542969e+00,1.000000000000000000e+01,4.138350000000000506e+01,2.641000000000000369e+01,3.959499999999999886e+01,5.826500000000000057e+01
1.008022975921630859e+01,1.100000000000000000e+01,4.246750000000000114e+01,2.577800000000000225e+01,4.093999999999999773e+01,5.785000000000000142e+01
1.057500028610229492e+01,1.200000000000000000e+01,4.308399999999999608e+01,2.860800000000000054e+01,4.190999999999999659e+01,5.935900000000000176e+01
1.105484104156494141e+01,1.300000000000000000e+01,4.368249999999999034e+01,2.895200000000000173e+01,4.223499999999999943e+01,6.002999999999999403e+01
1.154373121261596680e+01,1.400000000000000000e+01,4.452400000000000091e+01,2.962299999999999756e+01,4.343500000000000227e+01,5.902600000000000335e+01
1.202428460121154785e+01,1.500000000000000000e+01,4.551600000000000534e+01,3.221999999999999886e+01,4.505500000000000682e+01,5.958599999999999852e+01
1.252771377563476562e+01,1.600000000000000000e+01,4.568200000000000216e+01,2.873699999999999832e+01,4.425499999999999545e+01,6.046800000000000352e+01
1.301643705368041992e+01,1.700000000000000000e+01,4.568650000000000944e+01,3.046800000000000352e+01,4.388500000000000512e+01,6.032300000000000040e+01
1.355081152915954590e+01,1.800000000000000000e+01,4.562599999999999767e+01,3.307200000000000273e+01,4.327499999999999858e+01,6.049100000000000676e+01
1.405266952514648438e+01,1.900000000000000000e+01,4.711000000000000654e+01,3.380600000000000449e+01,4.646500000000000341e+01,6.228500000000000369e+01
1.452290105819702148e+01,2.000000000000000000e+01,4.688099999999999312e+01,3.293399999999999750e+01,4.699500000000000455e+01,6.102899999999999636e+01
1.500331544876098633e+01,2.100000000000000000e+01,4.803600000000000136e+01,3.729599999999999937e+01,4.608500000000000085e+01,6.120400000000000773e+01
1.548848533630371094e+01,2.200000000000000000e+01,4.887599999999999767e+01,3.826599999999999824e+01,4.789000000000000057e+01,6.214799999999999613e+01
1.597755575180053711e+01,2.300000000000000000e+01,4.775300000000000011e+01,3.463900000000000290e+01,4.595499999999999829e+01,6.085999999999999943e+01
1.644469165802001953e+01,2.400000000000000000e+01,5.054850000000000421e+01,4.226299999999999812e+01,5.046500000000000341e+01,5.993900000000001427e+01
1.692899155616760254e+01,2.500000000000000000e+01,4.988199999999999790e+01,3.770700000000000074e+01,4.962500000000000000e+01,6.002400000000000801e+01
1.741137742996215820e+01,2.600000000000000000e+01,5.107799999999999585e+01,3.677900000000000347e+01,5.071000000000000085e+01,6.389099999999999824e+01
1.790850305557250977e+01,2.700000000000000000e+01,5.078649999999999665e+01,3.978600000000000136e+01,5.243000000000000682e+01,6.343900000000000716e+01
1.838964271545410156e+01,2.800000000000000000e+01,5.175549999999999784e+01,4.075999999999999801e+01,5.363499999999999801e+01,6.309400000000000119e+01
1.887952852249145508e+01,2.900000000000000000e+01,5.143199999999999505e+01,3.829500000000000171e+01,5.266499999999999915e+01,6.320800000000000551e+01
1.937011957168579102e+01,3.000000000000000000e+01,5.188449999999998852e+01,4.103799999999999670e+01,5.048499999999999943e+01,6.390500000000000114e+01
1.985631322860717773e+01,3.100000000000000000e+01,5.316700000000001580e+01,4.296500000000000341e+01,5.253999999999999204e+01,6.588500000000000512e+01
2.034297561645507812e+01,3.200000000000000000e+01,5.255350000000000676e+01,4.117799999999999727e+01,5.084499999999999886e+01,6.418200000000000216e+01
2.082790923118591309e+01,3.300000000000000000e+01,5.392550000000001376e+01,4.349600000000000222e+01,5.359999999999999432e+01,6.664199999999999591e+01
2.132884740829467773e+01,3.400000000000000000e+01,5.419049999999998590e+01,4.554900000000000659e+01,5.441000000000000369e+01,6.492999999999999261e+01
2.180088996887207031e+01,3.500000000000000000e+01,5.467400000000001370e+01,4.456499999999999773e+01,5.679000000000000625e+01,6.669500000000000739e+01
2.229235410690307617e+01,3.600000000000000000e+01,5.527599999999999625e+01,3.828200000000000358e+01,5.616999999999999460e+01,6.770799999999999841e+01
2.278379416465759277e+01,3.700000000000000000e+01,5.391699999999999449e+01,4.353500000000000369e+01,5.584499999999999886e+01,6.743099999999999739e+01
2.325733423233032227e+01,3.800000000000000000e+01,5.544500000000000739e+01,4.036999999999999744e+01,5.594500000000000028e+01,6.836699999999999022e+01
2.374256682395935059e+01,3.900000000000000000e+01,5.670399999999999352e+01,4.637000000000000455e+01,5.731499999999999773e+01,6.786300000000001376e+01
2.422587990760803223e+01,4.000000000000000000e+01,5.623949999999999960e+01,4.363100000000000023e+01,5.689999999999999858e+01,6.892200000000001125e+01
2.471034312248229980e+01,4.100000000000000000e+01,5.666550000000000864e+01,4.322200000000000131e+01,5.560000000000000142e+01,7.062600000000000477e+01
2.520301604270935059e+01,4.200000000000000000e+01,5.616049999999999898e+01,4.506500000000000483e+01,5.608500000000000796e+01,6.922199999999999420e+01
